[16   11   10   12   8]
[20   19   23   27   21]
[29   28   26   8   26]
[18   22   29   23   10]
[28   11   1   16   27]
[5   16   12   25   8]
[17   29   14   17   15]
[29   11   17   11   6]
[26   19   24   21   21]
[12   9   22   11   15]
[6   15   15   7   6]
[11   1   22   28   9]
[8   18   26   26   11]
[21   4   7   11   0]
[24   6   2   1   13]
[27   28   6   14   27]
[5   5   7   2   3]
[26   27   3   3   5]
[27   22   2   29   19]
[28   21   2   2   3]
[13   14   28   29   19]
[12   10   9   14   22]
[21   26   14   7   17]
[4   28   24   24   8]
[14   16   15   22   25]
[4   17   1   9   11]
[28   0   3   6   3]
[19   19   17   23   27]
[10   11   22   8   2]
[19   0   22   20   13]
[2   25   7   0   26]
[28   10   29   3   13]
[15   18   28   25   24]
[5   5   29   26   5]
[1   23   15   19   6]
[21   7   25   13   15]
[0   0   19   2   8]
[4   1   17   22   26]
[20   19   18   5   23]
[28   15   27   14   14]
[16   21   22   2   15]
[15   8   27   17   21]
[28   23   9   1   28]
[6   28   14   19   22]
[21   26   26   16   14]
[3   20   19   16   1]
[18   22   27   27   1]
[2   19   7   26   10]
[4   14   19   26   3]
[15   24   29   2   5]
[28   25   27   24   7]
[0   4   18   27   13]
[27   1   1   20   8]
[3   25   15   29   29]
[2   25   15   16   26]
[2   20   23   27   25]
[13   16   26   4   6]
[16   5   22   23   2]
[2   7   1   10   22]
[14   7   18   4   20]
[7   28   13   22   19]
[6   5   18   15   22]
[13   9   6   13   29]
[4   23   12   16   8]
[7   28   24   0   29]
[22   26   9   8   16]
[27   3   0   28   0]
[3   6   4   4   18]
[15   24   21   29   8]
[17   1   11   29   2]
[13   25   27   22   19]
[1   14   18   4   9]
[26   26   7   28   18]
[29   26   26   5   3]
[29   18   13   1   6]
[21   17   21   4   27]
[19   10   29   16   14]
[6   9   2   18   5]
[6   10   27   28   18]
[5   16   9   21   20]
[18   5   23   1   21]
[11   26   12   29   2]
[0   14   22   1   19]
[18   20   3   20   10]
[21   9   4   9   4]
[13   7   8   2   15]
[27   7   12   23   16]
[26   11   13   11   11]
[20   4   19   25   20]
[0   10   25   22   9]
[12   8   16   3   18]
[0   20   22   10   24]
[12   17   18   7   23]
[15   18   4   25   25]
[7   22   20   20   3]
[15   3   20   15   4]
[16   26   6   16   12]
[7   4   6   29   25]
[5   20   15   13   10]
[10   5   21   14   2]
[28   18   11   0   3]
[23   12   1   23   8]
[8   8   19   14   10]
[8   7   15   26   16]
[27   2   4   29   25]
[28   26   5   28   5]
[10   11   29   27   9]
[28   8   0   6   26]
[17   10   11   2   25]
[2   19   24   23   7]
[16   12   27   7   25]
[13   3   15   1   6]
[14   28   18   2   15]
[16   22   17   8   16]
[25   3   6   16   26]
[9   7   2   26   18]
[29   21   14   13   1]
[7   0   4   13   14]
[19   26   17   26   18]
[17   17   16   24   16]
[7   20   6   0   0]
[23   28   8   29   4]
[29   18   21   4   29]
[1   8   3   28   11]
[1   0   24   12   14]
[13   12   16   12   22]
[4   0   16   10   22]
[12   25   10   7   14]
[10   1   15   1   19]
[24   7   6   15   18]
[21   6   1   21   21]
[22   3   12   6   0]
[0   27   21   13   14]
[11   19   4   11   11]
[5   0   19   8   20]
[24   7   1   19   5]
[28   25   19   19   26]
[18   27   29   14   14]
[23   19   2   8   6]
[13   17   25   10   5]
[29   13   16   26   25]
[8   0   0   19   21]
[15   11   8   16   22]
[21   18   17   28   0]
[0   17   5   26   12]
];

d=[
[14.142136   40.792156   37.536649   31.575307   14.035669   27.166155   28.017851   41.761226   20.099751   44.654227   31.622777   5.000000   39.962482   6.708204   34.234486   30.265492   54.203321   21.633308   21.400935   18.027756   7.211103   5.000000   35.468296   43.185646   45.803930   44.922155   31.575307   32.249031   25.961510   24.596748   25.179357   47.010637   16.031220   12.041595   24.186773   6.403124   42.544095   34.014703   28.178006   46.872167   26.683328   52.009614   37.000000   17.117243   23.430749   14.560220   30.000000   17.492856   20.024984   29.832868   45.276926   29.274562   34.785054   22.090722   40.459857   30.413813   30.083218   38.470768   39.012818   22.022716   14.317821   23.021729   8.062258   42.426407   24.596748   27.073973   35.805028   26.248809   20.518285   34.713110   15.231546   43.566042   50.249378   33.526109   43.657760   36.069378   27.459060   16.031220   25.709920   9.219544   17.088007   31.953091   44.294469   19.646883   33.241540   14.764823   14.142136   35.468296   31.575307   26.172505   8.246211   31.384710   33.970576   29.068884   30.000000   28.071338   22.360680   40.853396   40.024992   24.000000   29.154759   24.083189   27.294688   34.438351   41.000000   21.023796   34.205263   29.427878   15.132746   7.071068   22.561028   30.149627   35.114100   22.472205   40.496913   7.211103   31.384710   32.649655   45.254834   6.082763   27.000000   32.015621   25.298221   5.099020   39.293765   44.687806   21.189620   2.000000   43.965896   30.528675   15.033296   9.433981   32.249031   45.177428   7.071068   1.000000   52.497619   26.925824   18.248288   31.384710   25.709920   5.099020   24.041631   13.601471   33.120990   19.416488   14.142136   39.623226   30.675723   48.548944   ]
[25.317978   34.713110   17.204651   17.888544   32.649655   17.691806   21.260292   26.172505   13.000000   25.079872   29.681644   17.492856   20.248457   19.235384   22.825424   23.430749   34.132096   3.605551   28.160256   8.246211   27.658633   25.455844   19.104973   22.803509   25.942244   40.311289   27.018512   24.758837   12.206556   27.202941   19.723083   29.274562   16.124515   13.341664   6.324555   21.023796   25.079872   17.029386   11.180340   27.313001   22.825424   31.906112   34.205263   17.262677   3.162278   18.027756   9.848858   30.413813   13.928388   26.627054   26.248809   18.601075   32.202484   18.788294   20.000000   12.000000   13.341664   19.416488   29.681644   16.552945   11.045361   17.000000   12.806248   21.931712   27.202941   20.000000   15.652476   11.661904   0.000000   14.212670   21.000000   30.083218   31.016125   18.681542   27.000000   15.556349   31.320920   13.038405   22.360680   17.720045   9.219544   16.492423   25.709920   20.615528   17.720045   7.280110   12.041595   15.264338   25.612497   5.830952   14.317821   30.886890   13.453624   8.944272   20.518285   17.691806   7.810250   24.000000   34.655447   16.643317   31.953091   3.605551   21.633308   34.481879   30.886890   17.464249   14.317821   25.000000   16.000000   25.553865   12.806248   20.000000   19.235384   9.899495   37.643060   27.586228   15.297059   33.541020   24.758837   25.806976   19.849433   28.600699   10.816654   16.401219   24.515301   24.413111   8.602325   19.104973   39.597980   12.041595   32.695565   11.661904   19.723083   26.683328   26.627054   19.849433   32.202484   25.059928   18.439089   30.886890   12.806248   18.357560   12.041595   7.615773   15.033296   26.076810   17.000000   26.248809   29.154759   29.154759   ]
[25.553865   13.601471   22.360680   38.209946   37.121422   5.000000   5.656854   12.041595   34.481879   22.561028   13.152946   27.166155   32.893768   35.128336   2.236068   45.000000   31.953091   25.000000   21.931712   29.529646   37.107951   36.496575   10.049876   26.000000   24.515301   19.416488   9.055385   46.227697   33.301652   17.204651   41.340053   19.416488   16.492423   32.280025   26.907248   27.892651   15.652476   11.045361   12.206556   24.041631   44.418465   30.364453   15.297059   15.811388   22.671568   37.643060   25.238859   29.206164   35.355339   10.440307   21.189620   3.162278   14.035669   11.180340   28.635642   30.000000   32.649655   34.014703   8.062258   38.078866   31.016125   38.587563   28.284271   27.073973   17.204651   41.617304   28.231188   32.557641   21.633308   24.698178   20.124612   11.704700   25.495098   7.000000   15.000000   24.041631   20.124612   33.615473   43.908997   23.537205   16.278821   8.246211   19.313208   15.264338   37.013511   26.925824   31.953091   20.615528   47.201695   19.849433   24.020824   15.297059   23.769729   18.867962   41.868843   39.051248   13.892444   13.416408   13.892444   38.275318   19.313208   21.931712   43.266615   18.027756   9.486833   11.704700   18.681542   8.544004   36.055513   32.572995   10.198039   2.000000   9.055385   12.083046   18.027756   38.639358   9.486833   18.248288   29.000000   34.205263   5.830952   11.045361   31.890437   31.064449   9.219544   26.076810   30.232433   32.015621   18.867962   14.317821   35.846897   24.083189   40.311289   19.697716   34.481879   31.144823   32.015621   11.661904   15.231546   15.297059   34.058773   27.294688   9.848858   21.587033   13.341664   21.260292   18.681542   8.062258   13.341664   24.698178   ]
[21.260292   46.173586   37.215588   26.925824   20.223748   31.144823   32.756679   44.407207   15.231546   45.188494   37.576588   10.816654   37.536649   1.000000   38.052595   24.000000   54.203321   20.000000   28.319605   14.866069   12.000000   9.000000   37.656341   42.720019   46.065171   50.695167   37.000000   26.000000   21.954498   31.064449   19.026298   48.764741   21.189620   7.810250   21.931712   13.453624   44.384682   35.902646   29.832868   47.423623   20.099751   51.971146   42.953463   22.472205   22.472205   8.000000   28.425341   24.698178   14.866069   35.468296   46.238512   33.060551   40.718546   27.202941   39.051248   27.658633   26.627054   35.608988   43.566042   16.278821   10.630146   17.262677   8.062258   41.617304   31.064449   21.095023   33.970576   22.472205   20.124612   33.600595   21.633308   47.010637   51.078371   36.221541   45.891176   35.227830   34.205263   11.180340   19.104973   15.264338   20.000000   34.365681   45.541190   25.495098   29.068884   13.038405   10.000000   35.355339   25.079872   25.942244   12.649111   37.589892   33.015148   29.068884   24.331050   22.803509   24.331050   42.953463   45.541190   18.439089   35.805028   23.323808   21.000000   40.816663   45.398238   25.961510   34.438351   34.785054   9.219544   13.928388   26.019224   34.132096   37.483330   25.079872   46.518813   10.198039   33.541020   39.115214   44.407207   12.369317   31.575307   37.696154   21.633308   5.099020   42.190046   44.418465   17.804494   5.656854   49.769469   31.622777   21.587033   12.041595   27.202941   46.486557   13.341664   7.810250   52.153619   32.695565   23.769729   37.589892   21.470911   11.401754   27.018512   15.132746   34.481879   26.248809   19.697716   43.011626   36.674242   49.244289   ]
[32.695565   32.756679   7.071068   20.248457   41.617304   17.464249   21.587033   18.788294   21.000000   14.866069   30.805844   26.907248   14.142136   29.529646   19.416488   28.792360   23.853721   11.180340   33.541020   17.262677   37.483330   35.468296   12.206556   12.727922   15.652476   38.587563   27.202941   29.546573   16.763055   31.016125   26.476405   20.024984   22.135944   23.409400   11.045361   30.000000   16.278821   10.000000   7.280110   17.088007   29.614186   21.633308   34.176015   22.803509   8.246211   27.658633   6.403124   37.696154   22.000000   27.658633   16.278821   17.088007   32.572995   22.022716   11.401754   11.401754   14.422205   14.866069   26.400758   24.083189   20.880613   24.186773   23.021729   12.206556   31.016125   25.961510   9.219544   15.811388   10.295630   6.000000   27.513633   23.853721   20.880613   13.453624   18.681542   6.324555   35.000000   22.360680   29.427878   26.076810   15.652476   11.401754   16.031220   25.317978   18.439089   17.464249   21.840330   5.000000   31.016125   4.472136   23.430749   32.557641   5.000000   1.414214   25.079872   22.472205   10.440307   15.811388   33.120990   23.345235   35.057096   7.280110   27.892651   35.902646   26.907248   21.095023   4.123106   25.709920   25.495098   34.828150   15.033296   18.384776   12.806248   12.165525   37.161808   37.643060   10.000000   35.510562   15.000000   35.383612   20.396078   29.120440   15.524175   26.627054   18.027756   14.212670   16.000000   29.206164   38.078866   5.000000   41.340053   21.213203   22.472205   17.029386   36.124784   29.732137   22.022716   27.166155   23.537205   32.557641   17.720045   27.658633   13.000000   16.970563   7.211103   31.780497   23.769729   20.615528   30.594117   18.973666   ]
[40.199502   46.043458   14.866069   8.062258   46.486557   29.966648   34.014703   31.622777   15.620499   23.537205   43.081318   31.320920   8.062258   29.410882   32.802439   18.000000   29.154759   12.165525   43.104524   15.264338   40.249224   37.589892   25.495098   18.027756   23.194827   51.865210   39.812058   18.110770   8.602325   41.773197   17.720045   31.016125   31.064449   22.203603   9.219544   35.171011   28.178006   23.345235   20.248457   25.317978   20.396078   27.073973   46.957428   32.140317   12.041595   24.083189   7.211103   45.276926   16.401219   39.924930   25.961510   30.016662   45.188494   32.984845   12.041595   3.000000   3.605551   5.656854   39.824616   17.000000   19.416488   16.552945   25.079872   16.000000   41.773197   16.278821   7.071068   7.810250   15.000000   9.848858   36.000000   37.013511   29.274562   26.907248   30.886890   11.704700   45.891176   19.104973   20.615528   32.388269   24.083189   24.839485   26.570661   35.355339   5.385165   18.384776   20.000000   14.764823   20.024984   13.000000   28.635642   44.598206   10.295630   13.601471   14.000000   12.165525   20.880613   28.301943   46.324939   15.231546   46.324939   12.165525   18.248288   48.104054   40.360872   31.780497   15.811388   38.078866   21.931712   39.217343   26.248809   31.384710   26.172505   23.086793   50.119856   39.446166   23.430749   47.434165   18.110770   39.000000   32.695565   41.629317   8.485281   28.178006   31.240999   20.024984   12.206556   31.304952   51.312766   18.439089   46.840154   25.709920   10.198039   27.513633   39.924930   32.695565   26.305893   38.897301   33.241540   44.598206   9.433981   32.280025   24.698178   22.203603   20.518285   41.048752   32.000000   33.970576   42.720019   27.294688   ]
[34.205263   37.443290   9.219544   15.264338   42.059482   21.540659   25.632011   23.706539   17.262677   18.110770   34.785054   26.925824   11.180340   27.802878   24.207437   24.041631   26.000000   8.602325   36.055513   14.317821   37.013511   34.713110   17.204651   14.317821   18.439089   43.266615   31.384710   24.698178   12.165525   34.132096   22.090722   24.331050   24.186773   21.095023   7.280110   30.413813   20.880613   15.000000   11.661904   20.223748   25.179357   23.769729   38.483763   25.079872   6.403124   24.698178   1.414214   39.293765   18.248288   31.622777   20.000000   21.470911   36.769553   25.179357   10.630146   6.403124   9.433981   11.045361   31.240999   20.024984   18.357560   20.000000   21.931712   13.038405   34.132096   21.377558   6.324555   11.180340   9.433981   5.000000   29.427878   28.844410   24.186773   18.384776   23.409400   6.708204   38.209946   19.313208   25.079872   26.925824   17.262677   16.278821   20.099751   28.000000   13.453624   15.620499   19.235384   8.000000   26.248809   5.000000   23.706539   36.400549   4.472136   5.000000   20.248457   17.720045   13.038405   20.615528   37.735925   19.026298   38.470768   5.830952   23.345235   39.849718   31.827661   24.083189   8.246211   29.732137   22.472205   34.985711   18.248288   22.825424   17.804494   15.132746   41.593269   36.796739   14.866069   39.293765   15.811388   35.227830   24.351591   33.241540   11.045361   25.455844   23.021729   16.155494   12.369317   28.319605   42.720019   9.899495   42.047592   21.095023   17.492856   21.095023   36.055513   29.206164   23.706539   30.805844   26.019224   36.400549   13.152946   27.784888   16.492423   17.000000   12.206556   34.132096   25.495098   25.612497   34.481879   22.203603   ]
[29.732137   22.360680   13.152946   30.610456   40.459857   9.486833   13.152946   10.000000   29.120440   14.764823   22.000000   27.730849   23.769729   33.541020   8.944272   38.470768   24.698178   18.973666   28.178006   24.515301   38.470768   37.161808   3.162278   17.117243   16.552945   28.178006   18.027756   39.446166   26.419690   24.351591   35.468296   14.764823   19.104973   29.000000   20.124612   29.681644   10.295630   2.236068   5.099020   16.643317   38.626416   22.825424   24.515301   19.104973   16.155494   34.058773   16.970563   34.205263   30.083218   19.026298   14.212670   8.062258   23.194827   16.124515   19.416488   21.931712   24.839485   25.059928   15.811388   32.572995   27.073973   32.893768   26.476405   18.000000   24.351591   35.341194   19.235384   25.553865   16.278821   15.652476   24.083189   13.928388   19.104973   2.828427   11.401754   14.866069   27.892651   29.274562   38.275318   25.238859   15.231546   1.000000   12.727922   20.248457   29.000000   23.021729   28.071338   11.401754   40.706265   12.529964   24.166092   24.020824   14.764823   10.630146   34.985711   32.249031   10.198039   8.544004   22.847319   32.310989   27.459060   15.231546   37.161808   27.018512   16.278821   15.811388   9.486833   17.029386   32.140317   34.669872   10.630146   9.000000   3.000000   9.848858   27.202941   39.395431   1.000000   27.018512   20.099751   35.846897   12.369317   20.024984   25.059928   29.832868   8.246211   17.464249   24.351591   31.622777   27.730849   5.656854   39.623226   23.086793   32.802439   13.453624   36.359318   31.384710   24.166092   19.416488   19.209373   24.020824   27.294688   28.178006   8.602325   19.416488   4.123106   26.925824   21.260292   10.295630   22.022716   17.804494   ]
